articleId,recordKey,publishedAt,sourceName,sourceHost,title,label,sentiment_score,evento,evento_chave,evento_id,tipo_evento,local,data_evento,descricao_curta,model
1241,a-1241,2025-02-08 17:49:08+00:00,Diario do Rio,diariodorio.com,Governo do Estado intensifica segurança e serviços para assegurar tranquilidade em megablocos,positivo,1.0,Reforço da Operação Segurança Presente durante o Carnaval,reforco-operacao-seguranca-presente-carnaval-2025,reforco-operacao-seguranca-presente-carnaval-2025,operacao policial,Rio de Janeiro,2025-02-09,Operação Segurança Presente reforça patrulhamento com 370 policiais durante o Carnaval.,gpt-4o-mini
1878,a-1878,2025-02-11 17:06:42+00:00,Veja Rio,vejario.abril.com.br,O que se sabe sobre o assassinato no estacionamento do Bangu Shopping,negativo,-1.0,Assassinato de Anderson da Cunha Figueiredo no estacionamento do Bangu Shopping,assassinato-anderson-cunha-bangu-shopping-2025,assassinato-anderson-cunha-bangu-shopping-2025,violencia/crime,"Bangu Shopping, Zona Oeste, Rio de Janeiro",2025-02-10,Anderson da Cunha Figueiredo foi assassinado com pelo menos oito disparos no estacionamento do Bangu Shopping.,gpt-4o-mini
1639,a-1639,2025-02-17 20:58:58+00:00,Tempo Real RJ,temporealrj.com,Cavaliere diz que Força Municipal vai trabalhar em parceria com forças de segurança,neutro,0.0,Apresentação do projeto da Força Municipal de Segurança no Rio de Janeiro,apresentacao-projeto-forca-municipal-seguranca-2025,apresentacao-projeto-forca-municipal-seguranca-2025,gestao/administracao,Rio de Janeiro,2025-02-17,"O vice-prefeito do Rio apresentou o projeto da Força Municipal de Segurança, que atuará em parceria com as forças estaduais.",gpt-4o-mini
1638,a-1638,2025-02-19 14:27:26+00:00,Tempo Real RJ,temporealrj.com,Rio terá pontos de hidratação para pets durante o calor intenso,n/a,,Instalação de pontos de hidratação para pets no Rio de Janeiro,instalacao-pontos-hidratacao-pets-rio-2025,instalacao-pontos-hidratacao-pets-rio-2025,outro,Rio de Janeiro,2025-02-19,O governo do Rio instala pontos de hidratação para pets em resposta ao calor intenso.,gpt-4o-mini
1637,a-1637,2025-02-22 15:21:45+00:00,Tempo Real RJ,temporealrj.com,‘Não é não!’: governo do estado lança campanha contra o assédio no carnaval,positivo,1.0,Lançamento da campanha 'Não é Não' e selo 'Mulher Mais Segura',lancamento-campanha-nao-e-nao-2025,lancamento-campanha-nao-e-nao-2025,inauguracao/expansao,Rio de Janeiro,2025-02-22,Governo do Rio lança campanha e selo para combater assédio no carnaval.,gpt-4o-mini
1239,a-1239,2025-02-24 16:42:27+00:00,Diario do Rio,diariodorio.com,Porto da Pedra cancela último ensaio de rua por falta de repasse de verba da prefeitura de São Gonçalo,negativo,-1.0,Cancelamento do último ensaio de rua da Unidos do Porto da Pedra por falta de verba,cancelamento-ensaio-porto-da-pedra-2025,cancelamento-ensaio-porto-da-pedra-2025,gestao/administracao,São Gonçalo,2025-02-24,A Unidos do Porto da Pedra cancelou seu último ensaio de rua devido à falta de repasse de verba pela prefeitura.,gpt-4o-mini
1636,a-1636,2025-02-25 16:21:00+00:00,Tempo Real RJ,temporealrj.com,Policiamento no carnaval do Rio contará com 26 mil agentes,positivo,1.0,Policiamento especial para o carnaval do Rio com 26 mil agentes,policiamento-especial-carnaval-rio-2025,policiamento-especial-carnaval-rio-2025,operacao policial,Rio de Janeiro,2025-02-25,O governo do estado anunciou um esquema de policiamento com 26 mil agentes para o carnaval no Rio de Janeiro.,gpt-4o-mini
1238,a-1238,2025-02-25 21:06:21+00:00,Diario do Rio,diariodorio.com,Estado investe R$ 90 milhões e amplia medidas de segurança para o Carnaval,positivo,1.0,Ampliação das medidas de segurança para o Carnaval 2025 no Rio de Janeiro,ampliacao-seguranca-carnaval-2025,ampliacao-seguranca-carnaval-2025,inauguracao/expansao,Rio de Janeiro,2025-02-25,O Governo do Rio investe R$ 90 milhões e reforça a segurança para o Carnaval 2025 com 26 mil agentes.,gpt-4o-mini
1237,a-1237,2025-02-25 21:31:48+00:00,Diario do Rio,diariodorio.com,Esquema de segurança durante o Carnaval terá drones e câmeras de reconhecimento facial,positivo,1.0,Esquema de segurança do Carnaval 2025 com drones e câmeras de reconhecimento facial,esquema-seguranca-carnaval-2025,esquema-seguranca-carnaval-2025,operacao policial,Rio de Janeiro,2025-02-25,"O Governo do Estado do Rio anunciou um esquema especial de segurança para o Carnaval 2025, com 26 mil policiais e tecnologia avançada.",gpt-4o-mini
1877,a-1877,2025-02-26 22:12:03+00:00,Veja Rio,vejario.abril.com.br,Como vai funcionar sistema da PM para localizar crianças no Carnaval,positivo,1.0,Implementação de sistema de localização de crianças no Carnaval pela PM,implementacao-sistema-localizacao-criancas-carnaval-2025,implementacao-sistema-localizacao-criancas-carnaval-2025,operacao policial,Rio de Janeiro,2025-02-26,A PM lança funcionalidade no app 190RJ para localizar crianças perdidas durante o Carnaval.,gpt-4o-mini
1236,a-1236,2025-02-27 22:36:40+00:00,Diario do Rio,diariodorio.com,Segurança reforçada: Nova Iguaçu terá novo batalhão da Polícia Militar,positivo,1.0,Construção de novo batalhão da Polícia Militar em Nova Iguaçu,construcao-novo-batalhao-policia-militar-nova-iguacu-2025,construcao-novo-batalhao-policia-militar-nova-iguacu-2025,inauguracao/expansao,Nova Iguaçu,2025-02-27,Nova Iguaçu terá um novo batalhão da Polícia Militar para reforçar a segurança pública.,gpt-4o-mini
1635,a-1635,2025-03-01 18:28:25+00:00,Tempo Real RJ,temporealrj.com,Reconhecimento facial ajuda a prender homem perto da Sapucaí,positivo,1.0,Prisão de homem foragido com auxílio de reconhecimento facial perto da Sapucaí,prensao-homem-foragido-reconhecimento-facial-sapucai-2025,prensao-homem-foragido-reconhecimento-facial-sapucai-2025,prisao/apreensao,"Sambódromo, Rio de Janeiro",2025-03-01,Um homem foragido foi preso com o auxílio de câmeras de reconhecimento facial durante o Carnaval.,gpt-4o-mini
1235,a-1235,2025-03-02 14:05:06+00:00,Diario do Rio,diariodorio.com,Reconhecimento facial auxilia na prisão de cinco foragidos durante o Carnaval no Rio,positivo,1.0,Prisão de cinco foragidos durante o Carnaval com reconhecimento facial,prisao-cinco-foragidos-carnaval-2025,prisao-cinco-foragidos-carnaval-2025,prisao/apreensao,Rio de Janeiro,2025-03-01,Cinco foragidos foram presos durante o Carnaval no Rio com o auxílio de reconhecimento facial.,gpt-4o-mini
1234,a-1234,2025-03-02 18:14:40+00:00,Diario do Rio,diariodorio.com,Governo do RJ mobiliza mais de 12 mil policiais e tecnologia de ponta para segurança no Carnaval,positivo,1.0,Reforço da segurança no Carnaval com 12.550 policiais,reforco-seguranca-carnaval-2025,reforco-seguranca-carnaval-2025,operacao policial,"Marquês de Sapucaí, Rio de Janeiro",2025-03-02,O Governo do RJ mobilizou 12.550 policiais e tecnologia para garantir a segurança no Carnaval.,gpt-4o-mini
1233,a-1233,2025-03-05 05:09:24+00:00,Diario do Rio,diariodorio.com,Petrópolis registra aumento de furtos e roubos de celulares,negativo,-1.0,Aumento de furtos e roubos de celulares em Petrópolis em janeiro de 2025,aumento-furtos-roubos-celulares-petropolis-2025,aumento-furtos-roubos-celulares-petropolis-2025,violencia/crime,Petrópolis,2025-01,Petrópolis registra aumento de furtos e roubos de celulares em janeiro de 2025.,gpt-4o-mini
1232,a-1232,2025-03-06 19:39:00+00:00,Diario do Rio,diariodorio.com,"Carnaval movimentou R$ 6,5 bilhões no estado do Rio de Janeiro; veja o balanço",positivo,1.0,Balanço do carnaval no Rio de Janeiro em 2025,balanco-carnaval-rio-2025,balanco-carnaval-rio-2025,resultado/indicador,Rio de Janeiro,2025-03-06,O carnaval de 2025 no Rio teve queda nos furtos e 503 prisões realizadas pela polícia.,gpt-4o-mini
1231,a-1231,2025-03-07 02:23:11+00:00,Diario do Rio,diariodorio.com,Rio: Forte aparato de segurança permitiu Carnaval com poucos crimes e público recorde,positivo,1.0,Carnaval 2025 no Rio de Janeiro com forte aparato de segurança,carnaval-2025-rio-seguranca-presente,carnaval-2025-rio-seguranca-presente,operacao policial,Rio de Janeiro,2025-03-06,"O Carnaval 2025 no Rio teve forte segurança, resultando em queda de crimes e recorde de público.",gpt-4o-mini
1114,a-1114,2025-03-10 07:00:00+00:00,Google News,folha.qconcursos.com,Concurso Segurança Presente RJ é anunciado com 2.212 vagas - Folha Dirigida,positivo,1.0,Anúncio do concurso Segurança Presente RJ com 2.212 vagas,anuncio-concurso-seguranca-presente-rj-2025,anuncio-concurso-seguranca-presente-rj-2025,inauguracao/expansao,Rio de Janeiro,2025-03-10,Governador Cláudio Castro anuncia concurso com 2.212 vagas para agentes civis do Segurança Presente RJ.,gpt-4o-mini
1117,a-1117,2025-03-10 07:00:00+00:00,Google News,direcaoconcursos.com.br,"Concurso Segurança Presente RJ: cargo, salários, requisitos e como participar - Direção Concursos",positivo,1.0,Abertura de concurso para agentes civis do Segurança Presente no RJ,abertura-concurso-seguranca-presente-rj-2025,abertura-concurso-seguranca-presente-rj-2025,gestao/administracao,Rio de Janeiro,2025,Concurso para o Programa Segurança Presente oferece 2.213 vagas para agentes civis no RJ.,gpt-4o-mini
1634,a-1634,2025-03-10 11:43:30+00:00,Tempo Real RJ,temporealrj.com,Briga entre vendedores por preço de coco deixa um ferido e outro preso no Flamengo,negativo,-1.0,Briga entre vendedores de coco no Aterro do Flamengo,briga-vendedores-coco-flamengo-2025,briga-vendedores-coco-flamengo-2025,violencia/crime,"Flamengo, Rio de Janeiro",2025-03-09,Uma briga entre vendedores de coco resultou em um ferido e um preso no Flamengo.,gpt-4o-mini
1230,a-1230,2025-03-10 12:57:24+00:00,Diario do Rio,diariodorio.com,Briga entre ambulantes pelo preço do coco termina em facada e prisão no Aterro do Flamengo,positivo,1.0,Prisão de agressor em briga entre ambulantes no Aterro do Flamengo,prisao-agressor-briga-ambulantes-aterro-do-flamengo-2025,prisao-agressor-briga-ambulantes-aterro-do-flamengo-2025,prisao/apreensao,"Aterro do Flamengo, Rio de Janeiro",2025-03-09,Agentes do Segurança Presente prenderam um agressor após briga entre ambulantes no Aterro do Flamengo.,gpt-4o-mini
1633,a-1633,2025-03-10 17:06:03+00:00,Tempo Real RJ,temporealrj.com,Carnaval 2025: estado registra queda de 64% nos furtos em relação a 2024,positivo,1.0,Queda de 64% nos furtos durante o carnaval 2025 no Rio de Janeiro,queda-furtos-carnaval-2025-rio-de-janeiro,queda-furtos-carnaval-2025-rio-de-janeiro,resultado/indicador,Rio de Janeiro,2025,O carnaval de 2025 no Rio de Janeiro registrou uma queda de 64% nos furtos em comparação a 2024.,gpt-4o-mini
1876,a-1876,2025-03-10 17:35:21+00:00,Veja Rio,vejario.abril.com.br,Briga por preço de água de coco no Aterro termina com ambulante esfaqueado,negativo,-1.0,Briga entre ambulantes no Aterro do Flamengo termina com esfaqueamento,briga-ambulantes-aterro-flamengo-2025,briga-ambulantes-aterro-flamengo-2025,violencia/crime,Aterro do Flamengo,2025-03-09,Uma briga entre vendedores de água de coco resultou em um esfaqueamento no Aterro do Flamengo.,gpt-4o-mini
1632,a-1632,2025-03-10 19:34:14+00:00,Tempo Real RJ,temporealrj.com,Cláudio Castro anuncia concurso para o Segurança Presente com salários de R$ 3 mil,positivo,1.0,Anúncio de concurso para agentes do Segurança Presente com 1.213 vagas,anuncio-concurso-seguranca-presente-2025,anuncio-concurso-seguranca-presente-2025,gestao/administracao,Rio de Janeiro,2025-03-10,Cláudio Castro anuncia concurso para o Segurança Presente com 1.213 vagas e salários de R$ 3 mil.,gpt-4o-mini
4769,a-4769,2025-03-10 20:12:00+00:00,Tempo Real RJ,temporealrj.com,"Carnaval 2025 impulsiona recordes nos setores de bares, restaurantes e hotéis",n/a,,Impulsos econômicos do Carnaval 2025 no Rio de Janeiro,impulsos-economicos-carnaval-2025-rio-de-janeiro,impulsos-economicos-carnaval-2025-rio-de-janeiro,outro,Rio de Janeiro,2025,O Carnaval 2025 gerou recordes de ocupação e movimentação econômica no Rio de Janeiro.,gpt-4o-mini
1052,a-1052,2025-03-11 07:00:00+00:00,Google News,degraucultural.com.br,Segurança Presente RJ: saiu edital para 2.212 vagas. Níveis médio e superior! - Degrau Cultural,positivo,1.0,Abertura de edital para 2.212 vagas no Segurança Presente RJ,abertura-edital-vagas-seguranca-presente-rj-2025,abertura-edital-vagas-seguranca-presente-rj-2025,inauguracao/expansao,Rio de Janeiro,2025-03-11,"Foi publicado edital para 2.212 vagas no programa Segurança Presente RJ, com inscrições até 10 de abril.",gpt-4o-mini
1109,a-1109,2025-03-11 07:00:00+00:00,Google News,folha.qconcursos.com,Concurso Segurança Presente RJ: sai edital com 2.212 vagas - Folha Dirigida,positivo,1.0,Abertura de concurso para 2.212 vagas no Segurança Presente RJ,abertura-concurso-seguranca-presente-rj-2025,abertura-concurso-seguranca-presente-rj-2025,inauguracao/expansao,Rio de Janeiro,2025-03-11,Governo do RJ publica edital para concurso com 2.212 vagas temporárias no Segurança Presente.,gpt-4o-mini
1029,a-1029,2025-03-11 11:50:00+00:00,Google News,estrategiaconcursos.com.br,"Segurança Presente RJ: saiu edital com 2,2 mil vagas! - Estratégia Concursos",positivo,1.0,Publicação do edital de processo seletivo para o Segurança Presente RJ,publicacao-edital-seguranca-presente-rj-2025,publicacao-edital-seguranca-presente-rj-2025,inauguracao/expansao,Rio de Janeiro,2025-03-11,"Foi publicado o edital com 2,2 mil vagas para o programa Segurança Presente RJ.",gpt-4o-mini
1229,a-1229,2025-03-11 12:36:58+00:00,Diario do Rio,diariodorio.com,Governo do Rio abre seleção com 1.213 vagas para agentes civis da Operação Segurança Presente,positivo,1.0,Abertura de seleção para 1.213 vagas na Operação Segurança Presente,abertura-selecao-1213-vagas-operacao-seguranca-presente-2025,abertura-selecao-1213-vagas-operacao-seguranca-presente-2025,gestao/administracao,Rio de Janeiro,2025-03-11,Governo do Rio abre seleção para 1.213 agentes civis e assistentes sociais da Operação Segurança Presente.,gpt-4o-mini
1022,a-1022,2025-03-11 17:14:37+00:00,Google News,voltaredonda.rj.gov.br,Concurso Segurança Presente: Volta Redonda terá vagas para agentes civis com salário de mais de R$ 3 mil - Prefeitura de Volta Redonda,positivo,1.0,Abertura de concurso para agentes civis do Segurança Presente em Volta Redonda,abertura-concurso-agentes-civis-seguranca-presente-volta-redonda-2025,abertura-concurso-agentes-civis-seguranca-presente-volta-redonda-2025,inauguracao/expansao,"Volta Redonda, RJ",2025-03-11,Governo do RJ abre concurso para 2.212 agentes civis do programa Segurança Presente.,gpt-4o-mini
1069,a-1069,2025-03-13 07:00:00+00:00,Google News,folha.qconcursos.com,Concurso Segurança Presente RJ: veja divisão de vagas pelo estado - Folha Dirigida,neutro,0.0,Abertura de inscrições para concurso do Segurança Presente RJ,abertura-inscricoes-concurso-seguranca-presente-rj-2025,abertura-inscricoes-concurso-seguranca-presente-rj-2025,gestao/administracao,Rio de Janeiro,2025-03-13,Estão abertas as inscrições para 2.212 vagas temporárias no concurso do Segurança Presente RJ.,gpt-4o-mini
1631,a-1631,2025-03-17 19:56:13+00:00,Tempo Real RJ,temporealrj.com,Operação prende suspeitos de furtar bancas de jornal em Niterói,positivo,1.0,Operação conjunta prende suspeitos de furtos a bancas de jornal em Niterói,operacao-prende-suspeitos-furtos-bancas-niteroi-2025,operacao-prende-suspeitos-furtos-bancas-niteroi-2025,prisao/apreensao,Niterói,2025-03-17,Seis suspeitos de furtos a bancas de jornal foram presos em Niterói.,gpt-4o-mini
1080,a-1080,2025-03-18 07:00:00+00:00,Google News,folha.qconcursos.com,Concurso Segurança Presente tem requisitos diferentes entre sexos - Folha Dirigida,negativo,-1.0,Concurso Segurança Presente com requisitos diferentes entre sexos,concurso-seguranca-presente-requisitos-diferentes-sexos-2025,concurso-seguranca-presente-requisitos-diferentes-sexos-2025,gestao/administracao,Rio de Janeiro,2025-03-18,"O concurso Segurança Presente RJ apresenta requisitos distintos para homens e mulheres, gerando controvérsia.",gpt-4o-mini
1100,a-1100,2025-03-19 11:54:33+00:00,Google News,voltaredonda.rj.gov.br,Volta Redonda: Área coberta pela Operação Segurança Presente tem baixa na criminalidade - Prefeitura de Volta Redonda,positivo,1.0,Redução da criminalidade na área da Operação Segurança Presente em Volta Redonda,reducao-criminalidade-operacao-seguranca-presente-volta-redonda-2025,reducao-criminalidade-operacao-seguranca-presente-volta-redonda-2025,resultado/indicador,Volta Redonda,2025-01-01,A Operação Segurança Presente em Volta Redonda registrou criminalidade zero em janeiro e fevereiro de 2025.,gpt-4o-mini
993,a-993,2025-03-19 19:30:33+00:00,Agenda do Poder,agendadopoder.com.br,“Prefeitinho” irrita Rogério Amorim ao comparar Força Municipal de Paes ao Segurança Presente,negativo,-1.0,Comparação entre Força Municipal e Segurança Presente gera polêmica na Câmara,comparacao-forca-municipal-seguranca-presente-2025,comparacao-forca-municipal-seguranca-presente-2025,gestao/administracao,Câmara do Rio de Janeiro,2025-03-19,"Vereador compara Força Municipal ao Segurança Presente, gerando polêmica entre os vereadores.",gpt-4o-mini
1228,a-1228,2025-03-21 05:16:43+00:00,Diario do Rio,diariodorio.com,Ladrões causam destruição durante furto em loja do Leblon,negativo,-1.0,Furto e vandalização em loja no Leblon,furto-vandalizacao-loja-leblon-2025,furto-vandalizacao-loja-leblon-2025,violencia/crime,"Leblon, Rio de Janeiro",2025-03-19,Ladrões causam destruição e furtam equipamentos em loja no Leblon.,gpt-4o-mini
1875,a-1875,2025-03-27 21:58:24+00:00,Veja Rio,vejario.abril.com.br,Empresário é preso por ato obsceno em frente a escola no Recreio,negativo,-1.0,Prisão de empresário por ato obsceno em frente a escola no Recreio,prisaode-empresario-ato-obsceno-recreio-2025,prisaode-empresario-ato-obsceno-recreio-2025,prisao/apreensao,"Recreio, Rio de Janeiro",2025-03-26,Um empresário foi preso por agentes do Segurança Presente após cometer ato obsceno em frente a uma escola.,gpt-4o-mini
1630,a-1630,2025-03-28 22:00:00+00:00,Tempo Real RJ,temporealrj.com,"Com apoio até do PL, aprovação do projeto que permite armar a Guarda Municipal é pule de dez",positivo,1.0,Aprovação do projeto para armar a Guarda Municipal do Rio,aprovacao-projeto-armar-guarda-municipal-rio-2025,aprovacao-projeto-armar-guarda-municipal-rio-2025,gestao/administracao,Rio de Janeiro,2025-03-28,Projeto para armar a Guarda Municipal do Rio tem apoio da maioria dos vereadores.,gpt-4o-mini
1629,a-1629,2025-03-29 17:02:50+00:00,Tempo Real RJ,temporealrj.com,Operação contra ‘rolezinho’ autua 29 motos em Niterói,positivo,1.0,Operação contra motos barulhentas em Niterói,operacao-contra-motos-barulhentas-niteroi-2025,operacao-contra-motos-barulhentas-niteroi-2025,operacao policial,Niterói,2025-03-28,Blitz em Niterói autua 29 motos por infrações de trânsito.,gpt-4o-mini
1628,a-1628,2025-03-31 13:30:10+00:00,Tempo Real RJ,temporealrj.com,Políticos do Rio entram na trend e viram personagens de anime com IA,n/a,,Políticos do Rio participam de trend de anime com IA,politicos-rio-participam-trend-anime-2025,politicos-rio-participam-trend-anime-2025,outro,Rio de Janeiro,2025-03-31,"Políticos do Rio se transformam em personagens de anime usando IA, gerando debates sobre ética e direitos autorais.",gpt-4o-mini
1227,a-1227,2025-04-02 01:57:20+00:00,Diario do Rio,diariodorio.com,‘Rio Vamos Vencer’ celebra avanços e define prioridades para área de turismo em 2025,positivo,1.0,Discussão sobre segurança no turismo e criação de perímetro de tolerância zero,discussao-seguranca-turismo-perimetro-tolerancia-zero-2025,discussao-seguranca-turismo-perimetro-tolerancia-zero-2025,gestao/administracao,Rio de Janeiro,2025-04-01,A Associação Rio Vamos Vencer discute segurança no turismo e propõe perímetro de tolerância zero em áreas turísticas.,gpt-4o-mini
1627,a-1627,2025-04-07 12:01:35+00:00,Tempo Real RJ,temporealrj.com,Turista é baleado em tentativa de assalto na Praça Mauá,negativo,-1.0,Tentativa de assalto com turista baleado na Praça Mauá,tentativa-de-assalto-turista-baleado-praca-maua-2025,tentativa-de-assalto-turista-baleado-praca-maua-2025,violencia/crime,"Praça Mauá, Rio de Janeiro",2025-04-06,"Um turista foi baleado durante uma tentativa de assalto na Praça Mauá, no Rio de Janeiro.",gpt-4o-mini
1874,a-1874,2025-04-07 17:32:23+00:00,Veja Rio,vejario.abril.com.br,"Prestes a entrar em cruzeiro, turista é baleado na Praça Mauá",negativo,-1.0,Turista baleado durante tentativa de assalto na Praça Mauá,turista-baleado-tentativa-assalto-praca-maua-2025,turista-baleado-tentativa-assalto-praca-maua-2025,violencia/crime,"Praça Mauá, Rio de Janeiro",2025-04-06,"Um turista foi baleado ao reagir a um assalto na Praça Mauá, no Centro do Rio.",gpt-4o-mini
1062,a-1062,2025-04-08 07:00:00+00:00,Google News,folha.qconcursos.com,Concurso Segurança Presente RJ: veja o que faz o agente civil - Folha Dirigida,n/a,,Abertura de inscrições para o concurso do programa Segurança Presente RJ,abertura-inscricoes-concurso-seguranca-presente-rj-2025,abertura-inscricoes-concurso-seguranca-presente-rj-2025,gestao/administracao,Rio de Janeiro,2025-04-10,O concurso Segurança Presente RJ oferece 2.212 vagas temporárias para agentes civis e assistentes civis.,gpt-4o-mini
1873,a-1873,2025-04-08 19:00:28+00:00,Veja Rio,vejario.abril.com.br,Restaurante que sofreu tentativa de assalto só aceita dinheiro em espécie,positivo,1.0,Prisão de criminosos após tentativa de assalto em restaurante em Ipanema,prisao-criminosos-assalto-restaurante-ipanema-2025,prisao-criminosos-assalto-restaurante-ipanema-2025,prisao/apreensao,"Ipanema, Rio de Janeiro",2025-04-06,"Criminosos foram presos após tentativa de assalto em restaurante em Ipanema, com recuperação de bens.",gpt-4o-mini
1055,a-1055,2025-04-09 13:51:04+00:00,Google News,rj.gov.br,"INSCRIÇÕES ABERTAS PARA VOLUNTÁRIOS DO ""SEGURANÇA PRESENTE"" - Governo do Estado do Rio de Janeiro",positivo,1.0,Abertura de inscrições para voluntários do Segurança Presente,abertura-inscricoes-voluntarios-seguranca-presente,abertura-inscricoes-voluntarios-seguranca-presente,inauguracao/expansao,Rio de Janeiro,,Governo do Estado do Rio de Janeiro abre inscrições para voluntários do programa Segurança Presente.,gpt-4o-mini
1626,a-1626,2025-04-09 19:29:10+00:00,Tempo Real RJ,temporealrj.com,Programa ‘Ônibus Seguro’ é aprovado em segunda discussão na Alerj,positivo,1.0,Aprovação do programa 'Ônibus Seguro' na Alerj,aprovacao-programa-onibus-seguro-alerj-2025,aprovacao-programa-onibus-seguro-alerj-2025,gestao/administracao,Rio de Janeiro,2025-04-09,A Alerj aprovou o programa 'Ônibus Seguro' para aumentar a segurança nos ônibus.,gpt-4o-mini
1226,a-1226,2025-04-16 03:18:42+00:00,Diario do Rio,diariodorio.com,Segurança Presente também atuará contra crimes nas relações de consumo,positivo,1.0,Ampliação das atividades do Segurança Presente para combater crimes nas relações de consumo,ampliacao-seguranca-presente-combate-crimes-consumo-2025,ampliacao-seguranca-presente-combate-crimes-consumo-2025,gestao/administracao,"Zona Oeste, Rio de Janeiro",2025-04-16,O programa Segurança Presente ampliará suas atividades para incluir crimes contra consumidores na Zona Oeste do Rio.,gpt-4o-mini
1225,a-1225,2025-04-16 11:45:14+00:00,Diario do Rio,diariodorio.com,Segurança Presente vai ajudar no combate aos crimes contra os consumidores em Jacarepaguá,positivo,1.0,Capacitação de agentes do Segurança Presente em Jacarepaguá para combate a crimes contra consumidores,capacitacao-agentes-seguranca-presente-jacarepagua-2025,capacitacao-agentes-seguranca-presente-jacarepagua-2025,gestao/administracao,"Jacarepaguá, Rio de Janeiro",2025-04-16,Agentes do Segurança Presente serão capacitados para combater crimes contra consumidores em Jacarepaguá.,gpt-4o-mini
1625,a-1625,2025-04-16 18:36:11+00:00,Tempo Real RJ,temporealrj.com,Polêmico major de Niterói vai receber a Medalha Tiradentes da Alerj,negativo,-1.0,Homenagem ao major Clímaco com a Medalha Tiradentes pela Alerj,homenagem-major-climaco-medalha-tiradentes-2025,homenagem-major-climaco-medalha-tiradentes-2025,outro,Niterói,2025-04-16,"Major Clímaco, ex-coordenador do Segurança Presente, recebe a Medalha Tiradentes em meio a polêmicas.",gpt-4o-mini
1224,a-1224,2025-04-16 18:54:07+00:00,Diario do Rio,diariodorio.com,Vereador Fernando Armelau persegue assaltante e recupera celulares no Estácio,positivo,1.0,Perseguição de assaltante e recuperação de celulares pelo vereador Fernando Armelau no Estácio,perseguicao-assaltante-recuperacao-celulares-estacio-2025,perseguicao-assaltante-recuperacao-celulares-estacio-2025,prisao/apreensao,"Estácio, Rio de Janeiro",2025-04-15,Vereador Fernando Armelau persegue assaltante e recupera celulares roubados no Estácio.,gpt-4o-mini
1872,a-1872,2025-04-17 14:38:09+00:00,Veja Rio,vejario.abril.com.br,Lembra da mãe e filha que ‘moraram’ no McDonald’s? Foram despejadas,n/a,,Despejo de Susana e Bruna Muratori em Botafogo,despejo-susana-bruna-muratori-botafogo-2025,despejo-susana-bruna-muratori-botafogo-2025,outro,"Botafogo, Rio de Janeiro",2025-04-15,"Susana e Bruna Muratori, conhecidas por viverem no McDonald's, foram despejadas de um imóvel em Botafogo.",gpt-4o-mini
1223,a-1223,2025-04-18 15:14:44+00:00,Diario do Rio,diariodorio.com,Sábado de Aleluia na Igreja dos Mercadores terá procissão e cerimônia majestosa,n/a,,Semana Santa na Igreja dos Mercadores com apoio do Segurança Presente,semana-santa-igreja-dos-mercadores-2025,semana-santa-igreja-dos-mercadores-2025,evento publico/cultural,"Igreja de N. S. da Lapa dos Mercadores, Rua do Ouvidor, Rio de Janeiro",2025-04-19,Celebrações da Semana Santa na Igreja dos Mercadores com apoio do Segurança Presente.,gpt-4o-mini
1221,a-1221,2025-04-19 15:36:27+00:00,Diario do Rio,diariodorio.com,Grande Coral acompanha cerimônia da Aleluia hoje na rua do Ouvidor,n/a,,Celebrações da Semana Santa na Rua do Ouvidor,celebracoes-semana-santa-rua-do-ouvidor-2025,celebracoes-semana-santa-rua-do-ouvidor-2025,evento publico/cultural,"Rua do Ouvidor, Rio de Janeiro",2025-04-19,Celebrações da Semana Santa com procissões e missas na Rua do Ouvidor.,gpt-4o-mini
1220,a-1220,2025-04-22 01:48:30+00:00,Diario do Rio,diariodorio.com,Início do ano é de bons resultados para o Segurança Presente,positivo,1.0,Resultados positivos do Segurança Presente no combate à violência em 2025,resultados-positivos-seguranca-presente-2025,resultados-positivos-seguranca-presente-2025,resultado/indicador,Rio de Janeiro,2025,O Segurança Presente registrou aumento de 51% nas abordagens e 17% nas prisões nos primeiros meses de 2025.,gpt-4o-mini
964,a-964,2025-04-28 21:08:00+00:00,Agenda do Poder,agendadopoder.com.br,Comissão de Segurança da Câmara se prepara para tentar barrar contratação temporária na GM,negativo,-1.0,Tentativa de barrar contratação temporária na Guarda Municipal,tentativa-barrar-contratacao-temporaria-guarda-municipal-2025,tentativa-barrar-contratacao-temporaria-guarda-municipal-2025,gestao/administracao,Rio de Janeiro,2025-04-28,Comissão de Segurança da Câmara se opõe à contratação temporária de agentes na Guarda Municipal.,gpt-4o-mini
1219,a-1219,2025-04-30 21:03:19+00:00,Diario do Rio,diariodorio.com,Prefeitura de São Gonçalo intensifica combate a motos barulhentas nas ruas,positivo,1.0,Operação de combate a motos barulhentas em São Gonçalo,operacao-combate-motos-barulhentas-sao-goncalo-2025,operacao-combate-motos-barulhentas-sao-goncalo-2025,operacao policial,São Gonçalo,2025-04-29,"Prefeitura de São Gonçalo realiza operação contra motos barulhentas, removendo 20 veículos e aplicando 48 multas.",gpt-4o-mini
